smiles,assay_id,activity_type,pActivity,molecule_chembl_id,document_year,document_chembl_id,journal,source,assay_description,round_id,assay_context,scaffold,program_id,target_chembl_id,target_name,target_type,admet_solubility,admet_solubility_source,admet_lipophilicity,admet_lipophilicity_source,admet_clearance_hepatocyte,admet_clearance_hepatocyte_source,admet_clearance_microsome,admet_clearance_microsome_source,admet_herg,admet_herg_source,admet_ames,admet_ames_source,admet_bbb,admet_bbb_source,admet_caco2,admet_caco2_source,admet_ppbr,admet_ppbr_source
C=CC(=O)N1CC[C@@H](N2N=C(Nc3ccc(Oc4ccccc4)cc3)c3c[nH]c4ncnc2c34)C1,CHEMBL5355254,IC50,5.07,CHEMBL5404368,2023,CHEMBL5352457,Eur J Med Chem,Scientific Literature,Inhibition of hERG (unknown origin),115,43,c1ccc(Oc2ccc(NC3=NN(C4CCNC4)c4ncnc5[nH]cc3c45)cc2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=CC(=O)N[C@H]1CCN(c2ccc(C(N)=O)c(Nc3ccc(N4CCCCC4)cc3)n2)C1,CHEMBL4264023,IC50,5.48,CHEMBL4278321,2018,CHEMBL4261599,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG,89,40,c1cc(Nc2ccc(N3CCCCC3)cc2)nc(N2CCCC2)c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=CC(=O)N[C@H]1CCN(c2ccc(C(N)=O)c(Nc3ccc(N4CCCCC4)nc3)n2)C1,CHEMBL4264023,IC50,6.58,CHEMBL4278717,2018,CHEMBL4261599,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG,89,40,c1cc(Nc2ccc(N3CCCCC3)nc2)nc(N2CCCC2)c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=CC(=O)N[C@H]1CCN(c2ccc(C(N)=O)c(Nc3ccc(N4CCOCC4)nc3)n2)C1,CHEMBL4264023,IC50,5.82,CHEMBL4286628,2018,CHEMBL4261599,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG,89,40,c1cc(Nc2ccc(N3CCOCC3)nc2)nc(N2CCCC2)c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=CC(=O)N[C@H]1CCN(c2ccc(C(N)=O)c(Nc3ccc(N4C[C@@H](C)O[C@@H](C)C4)nc3)n2)C1,CHEMBL4264023,IC50,5.0,CHEMBL4282893,2018,CHEMBL4261599,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG,89,40,c1cc(Nc2ccc(N3CCOCC3)nc2)nc(N2CCCC2)c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=CC(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3389028,IC50,5.37,CHEMBL3353406,2014,CHEMBL3351341,J Med Chem,Scientific Literature,Inhibition of human ERG,61,44,c1ccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3389028,IC50,4.81,CHEMBL3353409,2014,CHEMBL3351341,J Med Chem,Scientific Literature,Inhibition of human ERG,61,44,c1ccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3389028,IC50,4.83,CHEMBL3353408,2014,CHEMBL3351341,J Med Chem,Scientific Literature,Inhibition of human ERG,61,44,c1ccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3389028,IC50,5.13,CHEMBL3353407,2014,CHEMBL3351341,J Med Chem,Scientific Literature,Inhibition of human ERG,61,44,c1ccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3389028,IC50,5.17,CHEMBL3353404,2014,CHEMBL3351341,J Med Chem,Scientific Literature,Inhibition of human ERG,61,44,c1ccc(Nc2nccc(-c3cnn4ccccc34)n2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC(N(C)C)C1,CHEMBL3389028,IC50,5.4,CHEMBL3353405,2014,CHEMBL3351341,J Med Chem,Scientific Literature,Inhibition of human ERG,62,44,c1ccn2ncc(-c3ccnc(Nc4ccc(N5CCC5)cc4)n3)c2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,CHEMBL3389028,IC50,5.15,CHEMBL2426277,2014,CHEMBL3351341,J Med Chem,Scientific Literature,Inhibition of human ERG,62,44,c1ccn2ncc(-c3ccnc(Nc4ccc(N5CCNCC5)cc4)n3)c2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC[C@@H](N(C)C)C1,CHEMBL3389028,IC50,5.25,CHEMBL3353403,2014,CHEMBL3351341,J Med Chem,Scientific Literature,Inhibition of human ERG,62,44,c1ccn2ncc(-c3ccnc(Nc4ccc(N5CCCC5)cc4)n3)c2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3389028,IC50,4.76,CHEMBL3353411,2014,CHEMBL3351341,J Med Chem,Scientific Literature,Inhibition of human ERG,62,44,c1ccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,CHEMBL3389028,IC50,5.04,CHEMBL2426279,2014,CHEMBL3351341,J Med Chem,Scientific Literature,Inhibition of human ERG,62,44,c1ccc2c(-c3ccnc(Nc4ccc(N5CCNCC5)cc4)n3)c[nH]c2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3389028,IC50,4.79,CHEMBL3353410,2014,CHEMBL3351341,J Med Chem,Scientific Literature,Inhibition of human ERG,62,44,c1ccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL4053853,IC50,6.24,CHEMBL3353410,2017,CHEMBL4052618,Eur J Med Chem,Scientific Literature,Inhibition of human ERG expressed in HEK293 cells by lonWorks Quattro analysis,83,45,c1ccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL4053853,IC50,5.07,CHEMBL4104658,2017,CHEMBL4052618,Eur J Med Chem,Scientific Literature,Inhibition of human ERG expressed in HEK293 cells by lonWorks Quattro analysis,83,45,c1ccc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3[nH]ccc23)c1,CHEMBL3790710,IC50,6.0,CHEMBL3787662,2016,CHEMBL3785081,J Med Chem,Scientific Literature,Inhibition of dofetilide binding to human ERG,73,46,c1ccc(Oc2nc(Nc3ccc(N4CCNCC4)cc3)nc3[nH]ccc23)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=CCN1C[C@H]2C[C@@]2(c2ccc(NS(=O)(=O)c3ccc(C(C)C)cc3)cc2)C1,CHEMBL1225700,IC50,7.0,CHEMBL1224698,2010,CHEMBL1221332,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG,23,47,O=S(=O)(Nc1ccc(C23CNCC2C3)cc1)c1ccccc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=CCOC[C@H]1CC[C@@H](N2CC(NC(=O)CNc3nn(C)c4ccc(C(F)(F)F)cc34)C2)CC1,CHEMBL1837909,IC50,5.3,CHEMBL1834645,2011,CHEMBL1833932,Bioorg Med Chem Lett,Scientific Literature,Displacement of [3H]-astemizole from human ERG in HEK293 cells after 1 hrs by scintillation counting,30,48,O=C(CNc1n[nH]c2ccccc12)NC1CN(C2CCCCC2)C1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=CCO[C@H]1CC[C@@H](N2CC(NC(=O)CNc3n[nH]c4ccc(C(F)(F)F)cc34)C2)CC1,CHEMBL1837909,IC50,5.13,CHEMBL1834648,2011,CHEMBL1833932,Bioorg Med Chem Lett,Scientific Literature,Displacement of [3H]-astemizole from human ERG in HEK293 cells after 1 hrs by scintillation counting,30,48,O=C(CNc1n[nH]c2ccccc12)NC1CN(C2CCCCC2)C1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=CCOc1cc(F)c(F)cc1C1CC1CN,CHEMBL3774209,IC50,5.04,CHEMBL3769968,2016,CHEMBL3769385,J Med Chem,Scientific Literature,Inhibition of human ERG channel,73,49,c1ccc(C2CC2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=CCOc1ccc(Cl)cc1[C@H]1C[C@@H]1CN,CHEMBL3420397,IC50,6.57,CHEMBL3416047,2015,CHEMBL3414471,J Med Chem,Scientific Literature,Inhibition of human ERG channel expressed in CHO cells by patch clamp method,66,28,c1ccc(C2CC2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=CCc1ccccc1OC(C)C1=NCCN1,CHEMBL2091208,IC50,4.77,CHEMBL495095,2012,CHEMBL2086372,ACS Med Chem Lett,Scientific Literature,Inhibition of human ERG expressed in HEK293 cells after 240 secs by patch clamp assay,43,50,c1ccc(OCC2=NCCN2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=CCn1nc(NCC(=O)NC2CN([C@H]3CC[C@@H](C(=O)OCC)CC3)C2)c2cc(C(F)(F)F)ccc21,CHEMBL1837909,IC50,5.43,CHEMBL1834779,2011,CHEMBL1833932,Bioorg Med Chem Lett,Scientific Literature,Displacement of [3H]-astemizole from human ERG in HEK293 cells after 1 hrs by scintillation counting,30,48,O=C(CNc1n[nH]c2ccccc12)NC1CN(C2CCCCC2)C1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,CHEMBL3430651,IC50,6.52,CHEMBL1294,2011,CHEMBL3430321,Cardiovasc Res,Scientific Literature,Inhibition of hERG K channel,30,51,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,-2.8121429703,tdc_measured,2.21,tdc_measured,6.17,tdc_measured,,missing,1.0,tdc_measured,,missing,1.0,tdc_measured,-4.6900001,tdc_measured,85.48,tdc_measured
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,CHEMBL3761659,IC50,5.57,CHEMBL1294,2016,CHEMBL3758104,J Med Chem,Scientific Literature,Inhibition of human ERG expressed in CHO cells by patch plate method,73,52,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,-2.8121429703,tdc_measured,2.21,tdc_measured,6.17,tdc_measured,,missing,1.0,tdc_measured,,missing,1.0,tdc_measured,-4.6900001,tdc_measured,85.48,tdc_measured
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,CHEMBL3888739,IC50,5.84,CHEMBL1294,2016,CHEMBL3886813,,BindingDB Patent Bioactivity Data,"Inhibition Assay: Briefly, the experiments were performed on an IonWorks™ HT instrument (Molecular Devices Corporation), which automatically performs electrophysiology measurements in 48 single cells simultaneously in a specialised 384-well plate (PatchPlate™). The cells used were Chinese hamster ovary (CHO) cells stably transfected with hERG. A single-cell suspension is prepared in extracellular solution (Dulbecco's phosphate buffered saline with calcium and magnesium pH 7-7.2) and aliquots added automatically to each well of a PatchPlate™. The cells were then positioned over a small hole at the bottom of each well by applying a vacuum beneath the plate to form an electrical seal. The vacuum was applied through a single compartment common to all wells which is filled with intracellular solution (buffered to pH 7.2 with HEPES). The resistance of each seal was measured via a common ground-electrode in the intracellular compartment and individual electrodes placed into each of the upper wells. Electrical access to the cell was achieved by circulating a perforating agent, amphotericin, underneath the PatchPlate™ and then measuring the pre-compound hERG current. An electrode was positioned in the extracellular compartment and a holding potential of −80 mV applied for 15 sec. The hERG channels were then activated by applying a depolarising step to +40 mV for 5 sec and then clamped at −50 mV for 4 sec to elicit the hERG tail current, before returning to −80 mV for 0.3 s. The test compound was then added at various concentrations (0.008, 0.04, 0.2, 1, 5 and 25 μM) to the upper wells of the PatchPlate™. The test compound was left in contact with the cells for 300 sec before recording currents using the same voltage-step protocol as in the pre-compound scan. Quinidine, an established hERG inhibitor, was included as a positive control.",73,53,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,-2.8121429703,tdc_measured,2.21,tdc_measured,6.17,tdc_measured,,missing,1.0,tdc_measured,,missing,1.0,tdc_measured,-4.6900001,tdc_measured,85.48,tdc_measured
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,CHEMBL766814,IC50,6.49,CHEMBL1294,2003,CHEMBL1136167,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human Potassium channel HERG expressed in mammalian cells,0,21,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,-2.8121429703,tdc_measured,2.21,tdc_measured,6.17,tdc_measured,,missing,1.0,tdc_measured,,missing,1.0,tdc_measured,-4.6900001,tdc_measured,85.48,tdc_measured
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,CHEMBL829152,IC50,6.49,CHEMBL1294,2005,CHEMBL1139598,Bioorg Med Chem Lett,Scientific Literature,Inhibitory concentration against potassium channel HERG,2,14,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,-2.8121429703,tdc_measured,2.21,tdc_measured,6.17,tdc_measured,,missing,1.0,tdc_measured,,missing,1.0,tdc_measured,-4.6900001,tdc_measured,85.48,tdc_measured
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,CHEMBL954102,IC50,6.49,CHEMBL1294,2008,CHEMBL1150324,Bioorg Med Chem,Scientific Literature,Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique,8,24,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,-2.8121429703,tdc_measured,2.21,tdc_measured,6.17,tdc_measured,,missing,1.0,tdc_measured,,missing,1.0,tdc_measured,-4.6900001,tdc_measured,85.48,tdc_measured
C=Cc1c(CNC23CCC(CCc4c(F)cnc5ccc(OC)nc45)(CC2)OC3)nc2c(c1C)OCC(=O)N2,CHEMBL3607786,IC50,6.3,CHEMBL3604797,2015,CHEMBL3603741,Bioorg Med Chem Lett,Scientific Literature,Inhibition of MK499 binding to human ERG,66,54,O=C1COc2ccc(CNC34CCC(CCc5ccnc6cccnc56)(CC3)OC4)nc2N1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN(C)C)CC1,CHEMBL4825323,IC50,5.96,CHEMBL3931848,2021,CHEMBL4823315,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG by patch clamp assay,104,55,c1ccc(-c2c[nH]c(C3CCN(c4ccncn4)CC3)n2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
C=Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCC2)CC1,CHEMBL4825323,IC50,6.03,CHEMBL3931504,2021,CHEMBL4823315,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG by patch clamp assay,104,55,c1ccc(-c2cn(CCN3CCC3)c(C3CCN(c4ccncn4)CC3)n2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,CHEMBL4616796,IC50,4.96,CHEMBL4297674,2019,CHEMBL4616583,J Med Chem,Scientific Literature,Inhibition of human ERG by patch clamp assay,94,56,c1cc(N2CCCCC2)c2cc[nH]c2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CC#CC(CC(=O)O)c1ccc(Oc2ccc(C(F)(F)F)cc2OC(F)F)cc1F,CHEMBL1780458,IC50,4.6,CHEMBL1777855,2011,CHEMBL1777807,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG,30,57,c1ccc(Oc2ccccc2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1c(C#N)cnc3ccccc13)c(=O)n2C,CHEMBL1954401,IC50,5.36,CHEMBL1951614,2012,CHEMBL1949653,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG by dofetilide binding assay,43,58,O=c1[nH]c2cc(N3CCCNCC3)[nH]c2c(=O)n1Cc1ccnc2ccccc12,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CHEMBL1954401,IC50,4.92,CHEMBL1951613,2012,CHEMBL1949653,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG by dofetilide binding assay,43,58,O=c1[nH]c2cc(N3CCCNCC3)[nH]c2c(=O)n1Cc1ncc2ccccc2n1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1ncc3ccccc3c1C#N)c(=O)n2C,CHEMBL1954401,IC50,4.92,CHEMBL1951416,2012,CHEMBL1949653,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG by dofetilide binding assay,43,58,O=c1[nH]c2cc(N3CCCNCC3)[nH]c2c(=O)n1Cc1cc2ccccc2cn1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,CHEMBL1954401,IC50,5.47,CHEMBL1951612,2012,CHEMBL1949653,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG by dofetilide binding assay,43,58,O=c1[nH]c2cc(N3CCCNCC3)[nH]c2c(=O)n1Cc1nccc2ccccc12,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,CHEMBL1954402,IC50,5.0,CHEMBL1951612,2012,CHEMBL1949653,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG by Qpatch assay,43,59,O=c1[nH]c2cc(N3CCCNCC3)[nH]c2c(=O)n1Cc1nccc2ccccc12,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CC#CCn1c(N2CCC[C@@H](N)C2)c(C#N)c2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CHEMBL1954401,IC50,4.66,CHEMBL1951605,2012,CHEMBL1949653,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG by dofetilide binding assay,43,58,O=c1[nH]c2cc(N3CCCCC3)[nH]c2c(=O)n1Cc1ncc2ccccc2n1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3ccc(Cl)cc3n2)c1=O,CHEMBL2429187,IC50,4.0,CHEMBL2425893,2013,CHEMBL2424575,Eur J Med Chem,Scientific Literature,Inhibition of human ERG,54,60,O=c1cc(N2CCCCC2)[nH]c(=O)n1Cc1ccc2ccccc2n1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCN(c3nc(-c4ccccc4)no3)CC1)c(=O)n2C,CHEMBL4683649,IC50,5.31,CHEMBL4759218,2020,CHEMBL4680154,Eur J Med Chem,Scientific Literature,Inhibition of human ERG expressed in CHO cells by manual patch clamp assay,98,61,O=c1[nH]c2nc(N3CCCCC3)[nH]c2c(=O)n1CCCN1CCN(c2nc(-c3ccccc3)no2)CC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CC#CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(CC(=O)c1cccc(OC)c1)c(=O)n2C,CHEMBL1954401,IC50,5.89,CHEMBL1951603,2012,CHEMBL1949653,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG by dofetilide binding assay,43,58,O=C(Cn1c(=O)[nH]c2cc(N3CCCCC3)[nH]c2c1=O)c1ccccc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CC#CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,CHEMBL1954401,IC50,4.55,CHEMBL1951604,2012,CHEMBL1949653,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG by dofetilide binding assay,43,58,O=c1[nH]c2cc(N3CCCCC3)[nH]c2c(=O)n1Cc1nccc2ccccc12,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CC#C[C@@H](c1ccc(Oc2ccc(C(F)(F)F)cc2OC(F)F)cc1)[C@H]1OC(=O)NC1=O,CHEMBL1780458,IC50,5.47,CHEMBL1777878,2011,CHEMBL1777807,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG,30,57,O=C1NC(=O)C(Cc2ccc(Oc3ccccc3)cc2)O1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CC#Cc1cc(-c2n[nH]c3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)cs1,CHEMBL914755,IC50,5.85,CHEMBL223943,2007,CHEMBL1147155,J Med Chem,Scientific Literature,Displacement of [3H]dofetilide from hERG expressed in HEK293 cells,5,11,c1cc(-c2n[nH]c3c2Cc2cc(CN4CCNCC4)ccc2-3)cs1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CC#Cc1ccc2nc(OC)c(C(c3ccccc3)C(O)(CCN(C)C)c3cccc4ccccc34)cc2c1,CHEMBL4135532,IC50,5.1,CHEMBL4162513,2017,CHEMBL4130520,ACS Med Chem Lett,Scientific Literature,Inhibition of human ERG,83,62,c1ccc(C(Cc2cccc3ccccc23)c2cnc3ccccc3c2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CC#Cc1cncc(-c2cc(C3(C4CC4)N=C(C)C(N)=N3)ccc2O)c1,CHEMBL2186062,IC50,4.61,CHEMBL2180014,2012,CHEMBL2177046,J Med Chem,Scientific Literature,Inhibition of human ERG expressed in CHO cells by IonWorks assay,43,63,C1=NC(c2cccc(-c3cccnc3)c2)(C2CC2)N=C1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
